long,lat,date,species
41.9553986,-82.5139999,1980-05-13,103085
41.9553986,-82.5139999,1980-05-13,48389
41.9553986,-82.5139999,1980-05-13,77937
41.9553986,-82.5139999,1980-05-13,31618
41.9553986,-82.5139999,1980-05-13,20402
41.9553986,-82.5139999,1980-05-13,12864
17.22248,-89.62307,1993-10-23,1261
17.22248,-89.62307,1993-10-23,1326
17.22248,-89.62307,1993-10-23,1550
17.22248,-89.62307,1993-10-23,4417
17.22248,-89.62307,1993-10-23,1355
41.8126,-87.89935,1995-05-15,61049
41.8126,-87.89935,1995-05-15,67586
42.2603187,-87.8589749,2002-05-23,147104
42.2603187,-87.8589749,2002-05-23,7773
42.2603187,-87.8589749,2002-05-23,25822
42.2603187,-87.8589749,2002-05-23,61049
42.2603187,-87.8589749,2002-05-23,35466
42.2603187,-87.8589749,2002-05-23,317121
42.2603187,-87.8589749,2002-05-23,1178
42.2603187,-87.8589749,2002-05-23,260863
42.2603187,-87.8589749,2002-05-23,50612
42.2603187,-87.8589749,2002-05-23,52512
42.2603187,-87.8589749,2002-05-23,54866
42.2213988,-87.8885651,2002-05-29,153683
42.2213988,-87.8885651,2002-05-29,263028
42.2213988,-87.8885651,2002-05-29,78598
42.2213988,-87.8885651,2002-05-29,103085
42.2213988,-87.8885651,2002-05-29,36851
42.2213988,-87.8885651,2002-05-29,243063
42.2213988,-87.8885651,2002-05-29,319521
42.2213988,-87.8885651,2002-05-29,309688
42.2213988,-87.8885651,2002-05-29,255866
42.2213988,-87.8885651,2002-05-29,217327
42.2213988,-87.8885651,2002-05-29,99384
42.2213988,-87.8885651,2002-05-29,112080
33.739399,-94.6530991,2004-06-21,6831
33.739399,-94.6530991,2004-06-21,195217
33.739399,-94.6530991,2004-06-21,77937
33.739399,-94.6530991,2004-06-21,52614
33.739399,-94.6530991,2004-06-21,53051
33.739399,-94.6530991,2004-06-21,6161
33.739399,-94.6530991,2004-06-21,23492
33.739399,-94.6530991,2004-06-21,207382
33.739399,-94.6530991,2004-06-21,12895
33.739399,-94.6530991,2004-06-21,319521
33.739399,-94.6530991,2004-06-21,30132
33.739399,-94.6530991,2004-06-21,118029
33.739399,-94.6530991,2004-06-21,129569
33.739399,-94.6530991,2004-06-21,217327
33.739399,-94.6530991,2004-06-30,21610
33.739399,-94.6530991,2004-06-30,78598
33.739399,-94.6530991,2004-06-30,54866
33.739399,-94.6530991,2004-07-21,43200
33.739399,-94.6530991,2004-07-21,19057
33.739399,-94.6530991,2004-07-21,34051
33.739399,-94.6530991,2004-07-21,38519
33.739399,-94.6530991,2004-07-21,12895
33.739399,-94.6530991,2004-07-21,319521
33.739399,-94.6530991,2004-07-21,30132
33.739399,-94.6530991,2004-07-21,7905
33.739399,-94.6530991,2004-07-21,51802
33.739399,-94.6530991,2004-07-21,129569
33.739399,-94.6530991,2004-07-27,21610
33.739399,-94.6530991,2004-07-27,78598
33.739399,-94.6530991,2004-07-27,67586
33.739399,-94.6530991,2004-07-27,38887
33.739399,-94.6530991,2004-07-27,5542
33.739399,-94.6530991,2004-07-27,309688
33.739399,-94.6530991,2004-07-27,27630
33.739399,-94.6530991,2004-08-24,133924
33.739399,-94.6530991,2004-08-24,95570
33.739399,-94.6530991,2004-08-24,40927
33.739399,-94.6530991,2004-08-24,52512
33.739399,-94.6530991,2004-08-24,28831
33.739399,-94.6530991,2004-08-24,41674
33.739399,-94.6530991,2004-08-24,153683
33.739399,-94.6530991,2004-08-24,82921
33.739399,-94.6530991,2004-08-24,128603
33.739399,-94.6530991,2004-08-24,102210
33.739399,-94.6530991,2004-08-24,8846
33.739399,-94.6530991,2004-08-24,23225
33.739399,-94.6530991,2004-08-24,255866
33.739399,-94.6530991,2004-08-24,65717
33.739399,-94.6530991,2004-08-24,10665
33.739399,-94.6530991,2004-08-24,13007
33.739399,-94.6530991,2004-08-24,251866
46.3084374,-74.2255526,1992-09-26,52413
46.3084374,-74.2255526,1992-09-26,207233
46.3084374,-74.2255526,1992-09-26,260863
46.3084374,-74.2255526,1992-09-26,309688
39.3158063,-121.1176157,2000-01-29,147104
39.3158063,-121.1176157,2000-01-29,118029
39.3158063,-121.1176157,2000-01-29,39048
39.3158063,-121.1176157,2000-01-29,19581
39.3158063,-121.1176157,2000-01-29,215439
39.3158063,-121.1176157,2000-01-29,15312
39.3158063,-121.1176157,2000-01-29,18504
39.3158063,-121.1176157,2000-01-29,13664
39.3158063,-121.1176157,2000-01-29,30171
39.3158063,-121.1176157,2000-01-29,18829
39.3158063,-121.1176157,2000-01-29,64976
39.4393748,-120.9985739,2000-01-29,18829
39.4393748,-120.9985739,2000-01-29,42604
41.9553986,-82.5139999,1979-05-05,117379
41.9553986,-82.5139999,1979-05-05,292095
41.9553986,-82.5139999,1979-05-05,30518
41.9553986,-82.5139999,1979-05-05,251866
41.9553986,-82.5139999,1979-05-05,165909
41.9553986,-82.5139999,1979-05-05,51130
41.9553986,-82.5139999,1979-05-05,255866
41.9553986,-82.5139999,1979-05-05,154068
41.9553986,-82.5139999,1979-05-05,53881
41.9553986,-82.5139999,1979-05-05,59989
41.9553986,-82.5139999,1979-05-05,93351
41.9553986,-82.5139999,1979-05-05,38240
41.9553986,-82.5139999,1979-05-05,263028
39.7044133,-120.3311062,2000-02-19,89789
39.7044133,-120.3311062,2000-02-19,195217
39.7044133,-120.3311062,2000-02-19,229803
39.7044133,-120.3311062,2000-02-19,93254
39.7044133,-120.3311062,2000-02-19,191946
39.7044133,-120.3311062,2000-02-19,292095
39.7044133,-120.3311062,2000-02-19,18385
39.7044133,-120.3311062,2000-02-19,57729
39.7044133,-120.3311062,2000-02-19,207382
39.7044133,-120.3311062,2000-02-19,175947
39.7044133,-120.3311062,2000-02-19,263028
39.7044133,-120.3311062,2000-02-19,7667
39.7044133,-120.3311062,2000-02-19,76826
39.7044133,-120.3311062,2000-02-19,260863
39.7044133,-120.3311062,2000-02-19,49000
39.7044133,-120.3311062,2000-02-19,64106
39.7044133,-120.3311062,2000-02-19,49364
39.7044133,-120.3311062,2000-02-19,14327
42.4422078,-87.8985214,2002-06-07,51547
42.4422078,-87.8985214,2002-06-07,20402
42.4422078,-87.8985214,2002-06-07,207382
42.4422078,-87.8985214,2002-06-07,153683
42.4422078,-87.8985214,2002-06-07,263028
42.4422078,-87.8985214,2002-06-07,51130
42.4422078,-87.8985214,2002-06-07,77937
42.4422078,-87.8985214,2002-06-07,103085
42.4422078,-87.8985214,2002-06-07,36851
42.4422078,-87.8985214,2002-06-07,215439
42.4422078,-87.8985214,2002-06-07,243063
42.4422078,-87.8985214,2002-06-07,309688
42.4422078,-87.8985214,2002-06-07,255866
42.4422078,-87.8985214,2002-06-07,76619
39.2618985,-122.9364967,2000-06-06,215439
39.2618985,-122.9364967,2000-06-06,25200
39.2618985,-122.9364967,2000-06-06,38240
39.2618985,-122.9364967,2000-06-06,13664
39.2618985,-122.9364967,2000-06-06,30171
39.2618985,-122.9364967,2000-06-06,11163
39.2618985,-122.9364967,2000-06-06,2392
39.2618985,-122.9364967,2000-06-06,49364
39.2618985,-122.9364967,2000-06-06,2985
41.9553986,-82.5139999,1979-05-09,309688
41.9553986,-82.5139999,1979-05-09,59003
41.9553986,-82.5139999,1979-05-09,80968
41.9553986,-82.5139999,1979-05-09,50810
41.9553986,-82.5139999,1979-05-09,26821
41.9553986,-82.5139999,1979-05-09,317121
41.9553986,-82.5139999,1979-05-09,48555
61.2441475,-165.6314278,1986-06-19,12843
61.2441475,-165.6314278,1986-06-19,14898
61.2441475,-165.6314278,1986-06-19,22750
61.2441475,-165.6314278,1986-06-19,190
61.2441475,-165.6314278,1986-06-19,55270
43.842946,-78.964344,1979-07-30,40927
43.842946,-78.964344,1979-07-30,27363
43.842946,-78.964344,1979-07-30,43200
43.842946,-78.964344,1979-07-30,217327
39.6134909,-123.3647919,2000-06-06,31903
39.6134909,-123.3647919,2000-06-06,48135
39.6134909,-123.3647919,2000-06-06,15925
39.6134909,-123.3647919,2000-06-06,64976
39.6134909,-123.3647919,2000-06-06,5968
39.6134909,-123.3647919,2000-06-06,215439
39.6134909,-123.3647919,2000-06-06,52512
39.6134909,-123.3647919,2000-06-06,33220
43.8254248,-79.0394211,1979-07-30,87669
43.8491904,-78.963557,1979-07-27,25818
43.853903,-78.9363543,1979-07-27,34799
43.853903,-78.9363543,1979-07-27,72485
43.853903,-78.9363543,1979-07-27,43200
39.7982495,-123.1026649,2000-06-06,5263
39.7982495,-123.1026649,2000-06-06,42604
39.7982495,-123.1026649,2000-06-06,24132
39.7982495,-123.1026649,2000-06-06,48135
39.7982495,-123.1026649,2000-06-06,198192
39.7982495,-123.1026649,2000-06-06,75549
39.7982495,-123.1026649,2000-06-06,6012
39.7982495,-123.1026649,2000-06-06,31903
39.7982495,-123.1026649,2000-06-06,8862
39.7982495,-123.1026649,2000-06-06,54457
39.7982495,-123.1026649,2000-06-06,8648
39.7982495,-123.1026649,2000-06-06,24416
41.9553986,-82.5139999,1980-05-06,251866
41.9553986,-82.5139999,1980-05-06,165909
41.9553986,-82.5139999,1980-05-06,51130
41.9553986,-82.5139999,1980-05-06,35466
41.9553986,-82.5139999,1980-05-06,255866
41.9553986,-82.5139999,1980-05-06,159279
41.9553986,-82.5139999,1980-05-06,154068
41.9553986,-82.5139999,1980-05-06,59989
41.9553986,-82.5139999,1980-05-06,54866
41.9553986,-82.5139999,1980-05-06,93351
41.9553986,-82.5139999,1980-05-06,38240
41.9553986,-82.5139999,1980-05-06,263028
41.9553986,-82.5139999,1980-05-06,112080
41.9553986,-82.5139999,1980-05-06,34799
41.9553986,-82.5139999,1980-05-08,76619
41.9553986,-82.5139999,1980-05-08,63420
41.9553986,-82.5139999,1980-05-08,44078
41.9553986,-82.5139999,1980-05-08,43216
41.9553986,-82.5139999,1980-05-08,16781
41.9553986,-82.5139999,1980-05-08,89789
41.9553986,-82.5139999,1980-05-08,38887
41.9553986,-82.5139999,1980-05-08,243063
41.9553986,-82.5139999,1980-05-08,104268
41.9553986,-82.5139999,1980-05-08,69690
41.9553986,-82.5139999,1980-05-08,41550
41.9553986,-82.5139999,1980-05-08,48135
41.9553986,-82.5139999,1980-05-08,107505
41.9553986,-82.5139999,1980-05-08,22655
41.9553986,-82.5139999,1980-05-08,149840
41.9553986,-82.5139999,1980-05-08,53656
41.9553986,-82.5139999,1980-05-11,251866
41.9553986,-82.5139999,1980-05-11,165909
41.9553986,-82.5139999,1980-05-11,51130
41.9553986,-82.5139999,1980-05-11,3126
41.9553986,-82.5139999,1980-05-11,35466
41.9553986,-82.5139999,1980-05-11,255866
41.9553986,-82.5139999,1980-05-11,159279
41.9553986,-82.5139999,1980-05-11,154068
41.9553986,-82.5139999,1980-05-11,59989
41.9553986,-82.5139999,1980-05-11,54866
41.9553986,-82.5139999,1980-05-11,93351
41.9553986,-82.5139999,1980-05-11,38240
41.9553986,-82.5139999,1980-05-11,263028
41.9553986,-82.5139999,1980-05-11,12385
41.9553986,-82.5139999,1980-05-11,112080
41.9553986,-82.5139999,1980-05-11,50701
41.9553986,-82.5139999,1980-05-11,36851
41.9553986,-82.5139999,1980-05-13,51547
41.9553986,-82.5139999,1980-05-13,46755
41.9553986,-82.5139999,1980-05-13,215439
41.9553986,-82.5139999,1980-05-13,45037
41.9553986,-82.5139999,1980-05-13,16678
41.9553986,-82.5139999,1980-05-13,25233
42.0389667,-82.5091267,1980-05-13,38519
42.0389667,-82.5091267,1980-05-13,30518
41.666308,-81.4421225,1999-01-23,113503
41.67447,-81.43982,1999-01-22,11601
41.67447,-81.43982,1999-01-22,32980
41.67447,-81.43982,1999-01-22,48389
41.67447,-81.43982,1999-01-22,73673
41.67447,-81.43982,1999-01-22,41450
41.67447,-81.43982,1999-01-22,53051
37.879401,-122.2800314,2000-02-17,13664
37.879401,-122.2800314,2000-02-14,32198
42.2603187,-87.8589749,2002-05-23,36851
42.2603187,-87.8589749,2002-05-23,93682
42.2603187,-87.8589749,2002-05-23,109004
42.2603187,-87.8589749,2002-05-23,171907
42.2603187,-87.8589749,2002-05-23,122280
42.2603187,-87.8589749,2002-05-23,243175
42.2603187,-87.8589749,2002-05-23,195217
42.2603187,-87.8589749,2002-05-23,48555
42.2603187,-87.8589749,2002-05-23,251866
42.2603187,-87.8589749,2002-05-23,48329
42.2603187,-87.8589749,2002-05-23,207233
42.2603187,-87.8589749,2002-05-23,229803
42.2603187,-87.8589749,2002-05-23,65717
42.2603187,-87.8589749,2002-05-23,63039
42.2603187,-87.8589749,2002-05-23,80968
42.2603187,-87.8589749,2002-05-23,25233
42.2603187,-87.8589749,2002-05-23,89789
42.2213988,-87.8885651,2002-05-29,82583
42.2213988,-87.8885651,2002-05-29,67586
29.3013401,-94.797699,1997-06-12,9129
28.0205994,-97.0544662,1993-01-03,53972
43.5634394,-70.3677849,1996-07-10,2468
43.5634394,-70.3677849,1996-07-10,2801
26.0628742,-98.1503963,1994-12-17,2991
29.8299224,-94.780426,1992-12-29,88877
28.0205994,-97.0544662,1994-11-26,32732
43.5445303,-70.3331662,1996-08-19,38519
43.5445303,-70.3331662,1996-08-19,30518
43.5445303,-70.3331662,1996-08-19,3966
36.8200041,-122.0137024,1997-11-30,2094
36.8200041,-122.0137024,1997-11-30,5773
36.8200041,-122.0137024,1997-11-30,5032
33.739399,-94.6530991,2004-06-30,67586
33.739399,-94.6530991,2004-06-30,15425
33.739399,-94.6530991,2004-06-30,243063
33.739399,-94.6530991,2004-06-30,309688
33.739399,-94.6530991,2004-06-30,40927
33.739399,-94.6530991,2004-06-30,69690
33.739399,-94.6530991,2004-06-30,82583
33.739399,-94.6530991,2004-06-30,133924
33.739399,-94.6530991,2004-06-30,12385
33.739399,-94.6530991,2004-06-30,122280
33.739399,-94.6530991,2004-06-30,20402
33.739399,-94.6530991,2004-06-30,112080
33.739399,-94.6530991,2004-06-30,153683
33.739399,-94.6530991,2004-06-30,102210
33.739399,-94.6530991,2004-06-30,59390
33.739399,-94.6530991,2004-06-30,255866
33.739399,-94.6530991,2004-06-30,20065
33.739399,-94.6530991,2004-07-27,69690
33.739399,-94.6530991,2004-07-27,133924
33.739399,-94.6530991,2004-07-27,122280
33.739399,-94.6530991,2004-07-27,40927
33.739399,-94.6530991,2004-07-27,112080
33.739399,-94.6530991,2004-07-27,52512
33.739399,-94.6530991,2004-07-27,41674
33.739399,-94.6530991,2004-07-27,153683
33.739399,-94.6530991,2004-07-27,82921
33.739399,-94.6530991,2004-07-27,102210
33.739399,-94.6530991,2004-07-27,20402
33.739399,-94.6530991,2004-07-27,23225
33.739399,-94.6530991,2004-07-27,59390
33.739399,-94.6530991,2004-07-27,255866
33.739399,-94.6530991,2004-07-27,20065
33.739399,-94.6530991,2004-07-27,65717
33.739399,-94.6530991,2004-07-27,10665
33.739399,-94.6530991,2004-08-24,88877
33.739399,-94.6530991,2004-08-24,120481
33.739399,-94.6530991,2004-08-24,14911
33.739399,-94.6530991,2004-08-24,5621
33.739399,-94.6530991,2004-08-24,191946
33.739399,-94.6530991,2004-08-24,99384
33.739399,-94.6530991,2004-08-24,34021
33.739399,-94.6530991,2004-08-24,22371
33.739399,-94.6530991,2004-08-24,39671
33.739399,-94.6530991,2004-08-24,58540
33.739399,-94.6530991,2004-08-24,63420
33.739399,-94.6530991,2004-08-24,43216
33.739399,-94.6530991,2004-08-24,13282
33.739399,-94.6530991,2004-08-24,21725
33.739399,-94.6530991,2004-08-24,8916
33.739399,-94.6530991,2004-08-24,10891
33.739399,-94.6530991,2004-08-24,46086
39.4393748,-120.9985739,2000-01-29,15312
39.4393748,-120.9985739,2000-01-29,198192
39.4393748,-120.9985739,2000-01-29,12591
39.4393748,-120.9985739,2000-01-29,215439
48.4463751,-70.9020598,1993-09-03,120481
48.4463751,-70.9020598,1993-09-03,68388
48.4463751,-70.9020598,1993-09-03,195217
48.4463751,-70.9020598,1993-09-03,243063
48.4463751,-70.9020598,1993-09-03,154068
48.4463751,-70.9020598,1993-09-03,80574
48.4463751,-70.9020598,1993-09-03,243175
48.4463751,-70.9020598,1993-09-03,191946
48.4463751,-70.9020598,1993-09-03,103085
48.4463751,-70.9020598,1993-09-03,53656
48.4463751,-70.9020598,1993-09-03,263028
48.4463751,-70.9020598,1993-09-03,59989
48.4463751,-70.9020598,1993-09-03,52731
41.9553986,-82.5139999,1979-05-05,112080
41.9553986,-82.5139999,1979-05-05,36851
41.9553986,-82.5139999,1979-05-05,124047
41.9553986,-82.5139999,1979-05-05,243175
41.9553986,-82.5139999,1979-05-05,11164
41.9553986,-82.5139999,1979-05-05,22205
41.9553986,-82.5139999,1979-05-05,76826
41.9553986,-82.5139999,1979-05-05,23954
41.9553986,-82.5139999,1979-05-05,48389
41.9553986,-82.5139999,1979-05-05,77937
41.9553986,-82.5139999,1979-05-05,37878
41.9553986,-82.5139999,1979-05-05,215439
41.9553986,-82.5139999,1979-05-05,37125
39.7044133,-120.3311062,2000-02-19,317121
39.7044133,-120.3311062,2000-02-19,251866
39.7044133,-120.3311062,2000-02-19,11323
39.7708444,-120.3730774,2000-02-19,175947
39.7708444,-120.3730774,2000-02-19,54571
39.7708444,-120.3730774,2000-02-19,42604
39.7708444,-120.3730774,2000-02-19,37922
39.7708444,-120.3730774,2000-02-19,53051
39.7708444,-120.3730774,2000-02-19,195217
39.7708444,-120.3730774,2000-02-19,55888
39.7708444,-120.3730774,2000-02-19,55270
39.7708444,-120.3730774,2000-02-19,93254
39.7708444,-120.3730774,2000-02-19,68286
39.7708444,-120.3730774,2000-02-19,4816
39.7708444,-120.3730774,2000-02-19,292095
39.7708444,-120.3730774,2000-02-19,18385
39.7708444,-120.3730774,2000-02-19,49000
42.4422078,-87.8985214,2002-06-07,217327
42.4422078,-87.8985214,2002-06-07,112080
42.4422078,-87.8985214,2002-06-07,69690
61.2441475,-165.6314278,1986-05-19,14898
61.2441475,-165.6314278,1986-05-19,68286
39.3153083,-120.1177311,2000-02-19,44148
39.3153083,-120.1177311,2000-02-19,55888
39.3153083,-120.1177311,2000-02-19,53051
61.2441475,-165.6314278,1986-05-20,9129
61.2441475,-165.6314278,1986-05-20,9146
61.2441475,-165.6314278,1986-05-20,23715
61.2441475,-165.6314278,1986-05-21,14898
61.2441475,-165.6314278,1986-05-22,8660
61.2441475,-165.6314278,1986-05-22,1609
61.2441475,-165.6314278,1986-05-22,11601
61.2441475,-165.6314278,1986-05-22,17196
61.2441475,-165.6314278,1986-05-22,14898
41.9553986,-82.5139999,1979-05-09,171907
41.9553986,-82.5139999,1979-05-09,17090
41.9553986,-82.5139999,1979-05-09,27363
41.9553986,-82.5139999,1979-05-09,30200
41.9553986,-82.5139999,1979-05-09,48329
41.9553986,-82.5139999,1979-05-09,207233
41.9553986,-82.5139999,1979-05-09,7800
41.9553986,-82.5139999,1979-05-09,76619
41.9553986,-82.5139999,1979-05-09,63420
41.9553986,-82.5139999,1979-05-09,44078
41.9553986,-82.5139999,1979-05-09,43216
41.9553986,-82.5139999,1979-05-09,16781
41.9553986,-82.5139999,1979-05-09,89789
41.9553986,-82.5139999,1979-05-09,75549
41.9553986,-82.5139999,1979-05-09,38887
39.6134909,-123.3647919,2000-06-06,5913
39.6134909,-123.3647919,2000-06-06,122280
39.6134909,-123.3647919,2000-06-06,147104
39.6134909,-123.3647919,2000-06-06,93254
39.6134909,-123.3647919,2000-06-06,49000
39.6134909,-123.3647919,2000-06-06,51547
39.6134909,-123.3647919,2000-06-06,22004
39.6134909,-123.3647919,2000-06-06,41674
39.6134909,-123.3647919,2000-06-06,175947
39.6134909,-123.3647919,2000-06-06,95570
39.6134909,-123.3647919,2000-06-06,5521
39.6134909,-123.3647919,2000-06-06,11163
39.6134909,-123.3647919,2000-06-06,24440
39.6134909,-123.3647919,2000-06-06,20402
39.6134909,-123.3647919,2000-06-06,42604
39.6134909,-123.3647919,2000-06-06,2985
39.6134909,-123.3647919,2000-06-06,6856
39.7982495,-123.1026649,2000-06-06,159279
39.7982495,-123.1026649,2000-06-06,165909
39.7982495,-123.1026649,2000-06-06,38240
39.7982495,-123.1026649,2000-06-06,39048
39.7982495,-123.1026649,2000-06-06,22004
39.7982495,-123.1026649,2000-06-06,2985
39.7982495,-123.1026649,2000-06-06,2279
39.7982495,-123.1026649,2000-06-06,104268
39.7982495,-123.1026649,2000-06-06,15312
39.7982495,-123.1026649,2000-06-06,19641
39.7982495,-123.1026649,2000-06-06,1677
39.7982495,-123.1026649,2000-06-06,49364
39.7982495,-123.1026649,2000-06-06,64106
39.7982495,-123.1026649,2000-06-06,9408
39.7982495,-123.1026649,2000-06-06,64976
39.7283134,-122.8292084,2000-06-06,24416
39.7283134,-122.8292084,2000-06-06,65165
41.9553986,-82.5139999,1980-05-06,23954
41.9553986,-82.5139999,1980-05-06,103085
41.9553986,-82.5139999,1980-05-06,48389
41.9553986,-82.5139999,1980-05-06,51547
41.9553986,-82.5139999,1980-05-06,37878
41.9553986,-82.5139999,1980-05-06,215439
41.9553986,-82.5139999,1980-05-06,37125
41.9553986,-82.5139999,1980-05-06,45037
41.9553986,-82.5139999,1980-05-06,25233
19.5597901,-103.5571289,2001-08-09,221
19.5597901,-103.5571289,2001-08-09,4547
19.5597901,-103.5571289,2001-08-09,313
19.5597901,-103.5571289,2001-08-09,3367
41.9553986,-82.5139999,1980-05-08,102210
41.9553986,-82.5139999,1980-05-08,9032
41.9553986,-82.5139999,1980-05-08,319521
41.9553986,-82.5139999,1980-05-08,113503
41.9553986,-82.5139999,1980-05-08,44223
41.9553986,-82.5139999,1980-05-08,28831
41.9553986,-82.5139999,1980-05-08,41450
41.9553986,-82.5139999,1980-05-08,217327
41.9553986,-82.5139999,1980-05-08,75704
41.9553986,-82.5139999,1980-05-08,38046
41.9553986,-82.5139999,1980-05-08,19929
41.9553986,-82.5139999,1980-05-08,134388
41.9553986,-82.5139999,1980-05-08,53508
41.9553986,-82.5139999,1980-05-08,120481
41.9553986,-82.5139999,1980-05-08,153683
41.9553986,-82.5139999,1980-05-08,67690
41.9553986,-82.5139999,1980-05-11,34799
41.9553986,-82.5139999,1980-05-11,243175
41.9553986,-82.5139999,1980-05-11,11164
41.9553986,-82.5139999,1980-05-11,21583
41.9553986,-82.5139999,1980-05-11,22205
41.9553986,-82.5139999,1980-05-11,23954
41.9553986,-82.5139999,1980-05-11,103085
41.9553986,-82.5139999,1980-05-11,48389
41.9553986,-82.5139999,1980-05-11,77937
41.9553986,-82.5139999,1980-05-11,20402
41.9553986,-82.5139999,1980-05-11,12864
41.9553986,-82.5139999,1980-05-11,51547
41.9553986,-82.5139999,1980-05-11,46755
41.9553986,-82.5139999,1980-05-11,215439
41.9553986,-82.5139999,1980-05-11,37125
41.9553986,-82.5139999,1980-05-11,45037
41.9553986,-82.5139999,1980-05-11,25233
37.879401,-122.2800314,2000-02-14,19581
41.5618152,-81.4359319,2000-02-29,77937
41.5618152,-81.4359319,2000-02-29,52783
41.6671415,-81.4336574,2000-03-01,129569
41.6671415,-81.4336574,2000-03-01,243063
41.6671415,-81.4336574,2000-03-01,319521
41.6671415,-81.4336574,2000-03-01,154068
41.6671415,-81.4336574,2000-03-01,215439
41.6671415,-81.4336574,2000-03-01,11164
41.6671415,-81.4336574,2000-03-01,128603
41.6671415,-81.4336574,2000-03-01,217327
41.6671415,-81.4336574,2000-03-01,229803
41.6671415,-81.4336574,2000-03-01,207233
41.6671415,-81.4336574,2000-03-01,260863
41.6671415,-81.4336574,2000-03-01,171907
41.6671415,-81.4336574,2000-03-01,52614
41.6671415,-81.4336574,2000-03-01,317121
41.6671415,-81.4336574,2000-03-01,159279
41.6671415,-81.4336574,2000-03-01,76619
42.2603187,-87.8589749,2002-05-23,6795
42.2603187,-87.8589749,2002-05-23,78598
42.2603187,-87.8589749,2002-05-23,28957
42.2603187,-87.8589749,2002-05-23,38240
42.2603187,-87.8589749,2002-05-23,215439
42.2603187,-87.8589749,2002-05-23,309688
42.2603187,-87.8589749,2002-05-23,255866
42.2603187,-87.8589749,2002-05-23,99384
42.2603187,-87.8589749,2002-05-23,112080
42.2603187,-87.8589749,2002-05-23,67690
42.2603187,-87.8589749,2002-05-23,67586
41.8126,-87.89935,1995-05-12,36851
41.8126,-87.89935,1995-05-12,95570
33.67265,-117.75899,1989-01-01,7342
33.7249108,-118.0563354,1989-01-02,34799
33.7249108,-118.0563354,1989-01-02,43543
33.7249108,-118.0563354,1989-01-02,34051
33.7249108,-118.0563354,1989-01-02,56322
36.8200041,-122.0137024,1997-11-30,954
36.8200041,-122.0137024,1997-11-30,4834
36.8200041,-122.0137024,1997-11-30,9752
36.8200041,-122.0137024,1997-11-30,1852
36.8200041,-122.0137024,1997-11-30,1301
36.8200041,-122.0137024,1997-11-30,1392
36.8200041,-122.0137024,1997-11-30,2047
39.0489855,-121.1771607,2000-01-29,175947
39.0489855,-121.1771607,2000-01-29,42604
39.0489855,-121.1771607,2000-01-29,36851
39.0489855,-121.1771607,2000-01-29,56322
39.0489855,-121.1771607,2000-01-29,198192
39.0489855,-121.1771607,2000-01-29,64976
39.0489855,-121.1771607,2000-01-29,11754
39.0489855,-121.1771607,2000-01-29,195217
33.739399,-94.6530991,2004-06-30,65717
33.739399,-94.6530991,2004-06-30,10665
33.739399,-94.6530991,2004-06-30,13007
33.739399,-94.6530991,2004-06-30,251866
33.739399,-94.6530991,2004-06-30,68002
33.739399,-94.6530991,2004-06-30,171907
33.739399,-94.6530991,2004-06-30,134388
33.739399,-94.6530991,2004-06-30,21583
33.739399,-94.6530991,2004-06-30,229803
33.739399,-94.6530991,2004-06-30,14911
33.739399,-94.6530991,2004-06-30,88877
33.739399,-94.6530991,2004-06-30,5621
33.739399,-94.6530991,2004-06-30,191946
33.739399,-94.6530991,2004-06-30,99384
33.739399,-94.6530991,2004-06-30,58540
33.739399,-94.6530991,2004-06-30,34021
33.739399,-94.6530991,2004-06-30,39671
33.739399,-94.6530991,2004-07-27,13007
33.739399,-94.6530991,2004-07-27,251866
33.739399,-94.6530991,2004-07-27,68002
33.739399,-94.6530991,2004-07-27,21583
33.739399,-94.6530991,2004-07-27,229803
33.739399,-94.6530991,2004-07-27,88877
33.739399,-94.6530991,2004-07-27,14911
33.739399,-94.6530991,2004-07-27,5621
33.739399,-94.6530991,2004-07-27,191946
33.739399,-94.6530991,2004-07-27,99384
33.739399,-94.6530991,2004-07-27,58540
33.739399,-94.6530991,2004-07-27,34021
33.739399,-94.6530991,2004-07-27,22371
33.739399,-94.6530991,2004-07-27,39671
33.739399,-94.6530991,2004-07-27,63420
33.739399,-94.6530991,2004-07-27,43216
33.739399,-94.6530991,2004-07-27,13282
33.739399,-94.6530991,2004-08-24,159279
33.739399,-94.6530991,2004-08-24,6831
33.739399,-94.6530991,2004-08-24,77937
33.739399,-94.6530991,2004-08-24,68286
33.739399,-94.6530991,2004-08-24,52614
33.739399,-94.6530991,2004-08-24,59989
33.739399,-94.6530991,2004-08-24,68388
33.739399,-94.6530991,2004-08-24,6161
33.739399,-94.6530991,2004-08-24,175947
33.739399,-94.6530991,2004-08-24,25818
33.739399,-94.6530991,2004-08-24,31618
33.739399,-94.6530991,2004-08-24,207382
33.739399,-94.6530991,2004-08-24,87669
33.739399,-94.6530991,2004-08-24,93351
33.739399,-94.6530991,2004-08-24,50701
33.739399,-94.6530991,2004-08-24,35828
33.739399,-94.6530991,2004-08-24,84787
48.4463751,-70.9020598,1993-09-03,309688
39.4431525,-120.9945452,2000-01-29,18871
39.4431525,-120.9945452,2000-01-29,198192
39.4431525,-120.9945452,2000-01-29,49364
39.4431525,-120.9945452,2000-01-29,64976
39.4431525,-120.9945452,2000-01-29,107505
39.4431525,-120.9945452,2000-01-29,24440
39.4139161,-120.9935474,2000-01-29,52731
39.4139161,-120.9935474,2000-01-29,13664
